Country;"Sub ID 2";"Sub ID 4";"Sub ID 5";OS;#;Clicks;"UC (campaign)";Conv.;"ROI (confirmed)"
Singapore;120253987440190670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;120253987440190670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987440200670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987440200670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987440210670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987440220670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987440230670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;1;0;0
Singapore;120253987440230670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987440240670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;120253987440240670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987440260670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987440260670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987440260670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;1;0;0
Singapore;120253987440390670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;120253987440390670;2030701011138690;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987504610670;2030701011138690;"🇸🇬 SG_38 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;120253987504610670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987736710670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;120253987736710670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987739370670;2030701011138690;"🇸🇬 SG_38 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987739370670;2030701011138690;"🇸🇬 SG_38 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987739370670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;120253987740730670;2030701011138690;"🇸🇬 SG_38 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987740730670;2030701011138690;"🇸🇬 SG_38 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120253987740730670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987752900670;2030701011138690;"🇸🇬 SG_38 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;120253987752930670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;120253987752940670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;120254084572030670;2030701011138690;🇸🇬_SG_64_[WealthEastMoney];Android;0;1;1;0;0
Singapore;120254084576210670;2030701011138690;🇸🇬_SG_68_[WealthEastSlot];Android;0;1;1;0;0
Singapore;52513227349226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513229233826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513229233826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513229233826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;7;7;0;0
Singapore;52513229233826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513229359026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513229359026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;5;3;0;0
Singapore;52513229359026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229359226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513229359226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513229359226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;3;3;0;0
Singapore;52513229366826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;9;9;0;0
Singapore;52513229366826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229367026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229367226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229367426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229367426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513229367426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;6;6;0;0
Singapore;52513229367626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;2;0;0
Singapore;52513229367626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513229367626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513229368026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229368026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;6;4;0;0
Singapore;52513229368026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229368226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513229368226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229368226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513229368426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229368426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513229368426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;4;4;0;0
Singapore;52513229368626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;9;9;0;0
Singapore;52513229368626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229368626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;13;12;0;0
Singapore;52513229368626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;5;5;0;0
Singapore;52513229368826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513229368826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513229368826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513229368826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229369026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513229369026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;4;3;0;0
Singapore;52513229369226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;6;6;0;0
Singapore;52513229369226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;7;7;0;0
Singapore;52513229369226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513229369426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513229369426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229369626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513229369626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229369626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;8;8;0;0
Singapore;52513229369626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;5;5;0;0
Singapore;52513229369826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513229370226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513229370226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229370226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;4;2;0;0
Singapore;52513229370426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513229370426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;5;5;0;0
Singapore;52513229370426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229372426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513229375626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513229375626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513942122826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942122826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942715426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942715426;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942715626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942715826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;2;0;0
Singapore;52513942715826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;3;3;0;0
Singapore;52513942715826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513942715826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513942716026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942716026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942725226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513942725226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;3;3;0;0
Singapore;52513942725626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513942725626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942725626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942726026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513942726226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942726226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942726426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513942726426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513942726626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513942726626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;1;0;0
Singapore;52513942727026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;4;3;0;0
Singapore;52513942727026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52513942727426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513942727426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942727626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942727626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942727826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52513942728026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513942728226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513942728426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52513942728426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942728626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942728626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513942728626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942728826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513942729026;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513942729026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513942729226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513942731626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;0;0;0
Singapore;52513942731626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943104826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513943389226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513943390226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513943390626;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513943391226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513943391426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943391626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513943391826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943392026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513943392026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943392226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513943401426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52513943403226;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943403826;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943404426;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52513943404626;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52513943404826;3105195716346838;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513943405026;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513943405226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;52513943405226;3105195716346838;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52521769659462;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52521769659462;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52521769659462;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52521771028862;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;6;6;0;0
Singapore;52521771028862;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52521771028862;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52521771028862;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52521771671462;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;17;16;0;0
Singapore;52521771671462;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;10;6;0;0
Singapore;52521771671462;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;52521771671662;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;10;10;0;0
Singapore;52521771671662;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;5;4;0;0
Singapore;52521771671862;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;52521771671862;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52521771671862;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;1;0;0
Singapore;52521771673862;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52521771673862;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52521771673862;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;1;0;0
Singapore;52521771675262;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;52521771675262;967965326099992;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52521771675262;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;7;7;0;0
Singapore;52524732207662;967965326099992;🇸🇬_SG_64_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52564820362393;2158879451635825;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;9;9;0;0
Singapore;52564820362393;2158879451635825;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52564820559793;2158879451635825;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;12;11;0;0
Singapore;52564820559793;2158879451635825;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;52564820628993;2158879451635825;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;17;13;0;0
Singapore;52564820628993;2158879451635825;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52564820629193;2158879451635825;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;52564820629193;2158879451635825;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;1;0;0
Singapore;52564820629393;2158879451635825;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;12;10;0;0
Singapore;52564820632193;2158879451635825;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;19;16;0;0
Singapore;52564820632193;2158879451635825;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;52607582824286;1640893413669161;🇸🇬_SG_65_[WealthEastMoney];iOS;0;1;1;0;0
Singapore;52607582824286;1640893413669161;🇸🇬_SG_66_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52607582867686;1640893413669161;🇸🇬_SG_65_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52607582869486;1640893413669161;🇸🇬_SG_62_[WealthEastMoney];iOS;0;1;1;0;0
Singapore;52607582869486;1640893413669161;🇸🇬_SG_68_[WealthEastSlot];iOS;0;1;1;0;0
Singapore;52607912362286;1640893413669161;🇸🇬_SG_66_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52607913130686;1640893413669161;🇸🇬_SG_63_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52607913131086;1640893413669161;🇸🇬_SG_63_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52607913132086;1640893413669161;🇸🇬_SG_65_[WealthEastMoney];Android;0;1;1;0;0
Singapore;52607913132286;1640893413669161;🇸🇬_SG_63_[WealthEastMoney];iOS;0;1;1;0;0
Singapore;52607913132286;1640893413669161;🇸🇬_SG_66_[WealthEastMoney];Android;0;1;1;0;0
Singapore;6995103139800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;6;4;0;0
Singapore;6995103139800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995103139800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;12;12;0;0
Singapore;6995103139800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;3;2;0;0
Singapore;6995115569000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;27;24;0;0
Singapore;6995115569000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;11;9;0;0
Singapore;6995115569000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;8;8;0;0
Singapore;6995115569000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;4;4;0;0
Singapore;6995115597200;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;12;11;0;0
Singapore;6995115597200;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;3;3;0;0
Singapore;6995115597200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;6995115597200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995115597400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;7;7;0;0
Singapore;6995115597400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;10;7;0;0
Singapore;6995115597400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;3;3;0;0
Singapore;6995115599400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;6995115599400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995115599400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;19;16;0;0
Singapore;6995115599400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;9;9;0;0
Singapore;6995115600800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995115600800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;11;11;0;0
Singapore;6995115600800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;3;3;0;0
Singapore;6995115601000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;6995115601000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995115601000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;16;15;0;0
Singapore;6995115601000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;8;8;0;0
Singapore;6995785080200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995785080200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785553200;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995785918800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785919200;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785919400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785920000;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;5;4;0;0
Singapore;6995785920200;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785920400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785920400;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785920600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;7;5;0;0
Singapore;6995785920800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;5;5;0;0
Singapore;6995785920800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785921600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995785921600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785921800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785921800;4540294639535106;"🇸🇬 SG_50 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995785932000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785932200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995785932200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995785932600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995785933000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785933200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;2;2;0;0
Singapore;6995785933200;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;2;2;0;0
Singapore;6995785933400;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;1;1;0;0
Singapore;6995785936000;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
Singapore;6995787851800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;4;4;0;0
Singapore;6995787851800;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";iOS;0;1;1;0;0
Singapore;6995787993600;4540294639535106;"🇸🇬 SG_51 [WealthEastMoney]";Android;0;3;3;0;0
