Country,"Account ID","Campaign ID","Ad name",Currency,"Amount spent (USD)",Leads,"Cost per lead","Registrations completed","Cost per registration completed","CTR (all)","CPM (cost per 1,000 impressions)",Reach,Impressions,Frequency,"Reporting starts","Reporting ends"
SG,2030701011138690,120253987440130670,"🇸🇬 SG_51 [WealthEastMoney]",USD,2.82,,,,,0.81967213,23.1147541,119,122,1.02521008,2026-07-01,2026-07-16
SG,2030701011138690,120253987440060670,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.17,,,,,0,30.59171598,169,169,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440160670,"🇸🇬 SG_51 [WealthEastMoney]",USD,1.43,,,,,0,19.32432432,72,74,1.02777778,2026-07-01,2026-07-16
SG,2030701011138690,120253987440160670,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.35,1,8.35,,,1.97368421,27.46710526,302,304,1.00662252,2026-07-01,2026-07-16
SG,2030701011138690,120253987440100670,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.16,,,,,0,23.58208955,127,134,1.05511811,2026-07-01,2026-07-16
SG,2030701011138690,120253987440030670,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.61,,,,,1.17647059,15.35294118,168,170,1.01190476,2026-07-01,2026-07-16
SG,2030701011138690,120253987440190670,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.12,,,,,2.45614035,32,285,285,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440220670,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.42,,,,,0,25.85365854,284,287,1.01056338,2026-07-01,2026-07-16
SG,2030701011138690,120253987440260670,"🇸🇬 SG_50 [WealthEastMoney]",USD,3.86,1,3.86,,,1.5,19.3,194,200,1.03092784,2026-07-01,2026-07-16
SG,2030701011138690,120253987440090670,"🇸🇬 SG_50 [WealthEastMoney]",USD,5.2,1,5.2,1,5.2,2.02020202,26.26262626,193,198,1.02590674,2026-07-01,2026-07-16
SG,2030701011138690,120253987440060670,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.49,,,,,0.57142857,14.22857143,175,175,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440120670,"🇸🇬 SG_50 [WealthEastMoney]",USD,10.1,1,10.1,,,0.60422961,30.51359517,328,331,1.00914634,2026-07-01,2026-07-16
SG,2030701011138690,120253987440070670,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.03,2,4.015,1,8.03,2.16450216,34.76190476,228,231,1.01315789,2026-07-01,2026-07-16
SG,2030701011138690,120253987440040670,"🇸🇬 SG_50 [WealthEastMoney]",USD,12.29,,,,,0.29761905,36.57738095,336,336,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440050670,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.29,,,,,0.79365079,13.05555556,246,252,1.02439024,2026-07-01,2026-07-16
SG,2030701011138690,120253987440070670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.35,,,,,0,31.81818182,10,11,1.1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440050670,"🇸🇬 SG_50 [WealthEastMoney]",USD,3.77,,,,,0,19.53367876,188,193,1.02659574,2026-07-01,2026-07-16
SG,2030701011138690,120253987440130670,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.63,,,,,1.88679245,21.83962264,209,212,1.01435407,2026-07-01,2026-07-16
SG,2030701011138690,120253987440240670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.15,,,,,0,10,15,15,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440250670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.5,,,,,0,12.82051282,39,39,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440390670,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.21,1,7.21,,,1.3029316,23.48534202,294,307,1.04421769,2026-07-01,2026-07-16
SG,2030701011138690,120253987440170670,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.83,3,2.94333333,,,2.20125786,27.7672956,314,318,1.01273885,2026-07-01,2026-07-16
SG,2030701011138690,120253987440230670,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.07,,,1,8.07,1.60771704,25.94855305,301,311,1.03322259,2026-07-01,2026-07-16
SG,2030701011138690,120253987440200670,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.28,,,,,1.27795527,29.6485623,299,313,1.04682274,2026-07-01,2026-07-16
SG,2030701011138690,120253987439550670,"🇸🇬 SG_50 [WealthEastMoney]",USD,11.82,,,,,2.75229358,54.22018349,215,218,1.01395349,2026-07-01,2026-07-16
SG,2030701011138690,120253987440240670,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.32,1,9.32,1,9.32,1.65562914,30.86092715,302,302,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440180670,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.57,1,7.57,,,1.32625995,20.0795756,374,377,1.00802139,2026-07-01,2026-07-16
SG,2030701011138690,120253987440030670,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.45,,,,,0.43668122,23.79912664,217,229,1.05529954,2026-07-01,2026-07-16
SG,2030701011138690,120253987440250670,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.06,,,,,0.36363636,32.94545455,269,275,1.02230483,2026-07-01,2026-07-16
SG,2030701011138690,120253987440190670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.05,,,,,0,6.25,8,8,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440170670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.78,,,,,0,21.66666667,35,36,1.02857143,2026-07-01,2026-07-16
SG,2030701011138690,120253987440180670,"🇸🇬 SG_51 [WealthEastMoney]",USD,1.58,,,,,0,50.96774194,31,31,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440200670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.09,,,,,0,4.28571429,21,21,1,2026-07-01,2026-07-16
SG,2030701011138690,120253987440260670,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.68,,,,,1.73913043,33.39130435,222,230,1.03603604,2026-07-01,2026-07-16
SG,2030701011138690,120253987440220670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.65,,,,,5.55555556,12.03703704,53,54,1.01886792,2026-07-01,2026-07-16
SG,2030701011138690,120253987439550670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.34,,,,,0,8.71794872,38,39,1.02631579,2026-07-01,2026-07-16
SG,2030701011138690,120253987440230670,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.92,,,,,3.84615385,17.69230769,51,52,1.01960784,2026-07-01,2026-07-16
SG,2030701011138690,120253987440390670,"🇸🇬 SG_51 [WealthEastMoney]",USD,1.7,,,,,0,11.97183099,136,142,1.04411765,2026-07-01,2026-07-16
SG,2030701011138690,120253987504610670,"🇸🇬 SG_38 [WealthEastMoney]",USD,9.18,,,,,1.13314448,26.00566572,344,353,1.02616279,2026-07-01,2026-07-16
SG,2030701011138690,120253987504610670,"🇸🇬 SG_51 [WealthEastMoney]",USD,1.75,,,,,1.08695652,19.02173913,90,92,1.02222222,2026-07-01,2026-07-16
SG,2030701011138690,120253987736710670,"🇸🇬 SG_51 [WealthEastMoney]",USD,6.54,,,,,1.66666667,27.25,234,240,1.02564103,2026-07-01,2026-07-16
SG,2030701011138690,120253987736710670,"🇸🇬 SG_38 [WealthEastMoney]",USD,5.56,,,,,0.54347826,30.2173913,175,184,1.05142857,2026-07-01,2026-07-16
SG,2030701011138690,120253987739370670,"🇸🇬 SG_38 [WealthEastMoney]",USD,5.91,,,,,0.63492063,18.76190476,298,315,1.05704698,2026-07-01,2026-07-16
SG,2030701011138690,120253987739370670,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.47,,,,,2.97619048,20.6547619,165,168,1.01818182,2026-07-01,2026-07-16
SG,2030701011138690,120253987740730670,"🇸🇬 SG_38 [WealthEastMoney]",USD,4.41,1,4.41,1,4.41,1.87793427,20.70422535,203,213,1.04926108,2026-07-01,2026-07-16
SG,2030701011138690,120253987740730670,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.37,,,,,0.56179775,24.5505618,174,178,1.02298851,2026-07-01,2026-07-16
SG,2030701011138690,120253987752900670,"🇸🇬 SG_38 [WealthEastMoney]",USD,3.8,1,3.8,1,3.8,0.5952381,22.61904762,167,168,1.00598802,2026-07-01,2026-07-16
SG,2030701011138690,120253987752930670,"🇸🇬 SG_38 [WealthEastMoney]",USD,0.7,1,0.7,,,6.25,21.875,31,32,1.03225806,2026-07-01,2026-07-16
SG,2030701011138690,120253987752940670,"🇸🇬 SG_38 [WealthEastMoney]",USD,2.67,,,,,0,24.49541284,108,109,1.00925926,2026-07-01,2026-07-16
SG,2030701011138690,120253987752900670,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.27,,,,,0,29.43319838,240,247,1.02916667,2026-07-01,2026-07-16
SG,2030701011138690,120253987752930670,"🇸🇬 SG_51 [WealthEastMoney]",USD,8.07,1,8.07,,,1.3986014,28.21678322,280,286,1.02142857,2026-07-01,2026-07-16
SG,2030701011138690,120253987752940670,"🇸🇬 SG_51 [WealthEastMoney]",USD,6.01,,,,,0.69444444,20.86805556,279,288,1.03225806,2026-07-01,2026-07-16
SG,2030701011138690,120254084572030670,🇸🇬_SG_38_[WealthEastSlot],USD,0.36,,,,,0,72,5,5,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084572030670,🇸🇬_SG_64_[WealthEastMoney],USD,2.04,,,,,3.57142857,36.42857143,54,56,1.03703704,2026-07-01,2026-07-16
SG,2030701011138690,120254084572030670,🇸🇬_SG_68_[WealthEastSlot],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084572030670,🇸🇬_SG_63_[WealthEastMoney],USD,0.09,,,,,0,22.5,4,4,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084575070670,🇸🇬_SG_63_[WealthEastMoney],USD,0.37,,,,,0,24.66666667,15,15,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084575070670,🇸🇬_SG_65_[WealthEastMoney],USD,2.46,,,,,0,117.14285714,21,21,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084575070670,🇸🇬_SG_67_[WealthEastSlot],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084576210670,🇸🇬_SG_64_[WealthEastMoney],USD,0.26,,,,,0,21.66666667,12,12,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084576160670,🇸🇬_SG_65_[WealthEastMoney],USD,1.11,,,,,0,277.5,4,4,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084575890670,🇸🇬_SG_38_[WealthEastSlot],USD,0.96,,,,,0,64,15,15,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084575900670,🇸🇬_SG_38_[WealthEastSlot],USD,1.83,,,,,0,46.92307692,39,39,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084576270670,🇸🇬_SG_63_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084576160670,🇸🇬_SG_62_[WealthEastMoney],USD,0.95,,,,,0,30.64516129,31,31,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084575890670,🇸🇬_SG_63_[WealthEastMoney],USD,0.78,,,,,0,22.28571429,34,35,1.02941176,2026-07-01,2026-07-16
SG,2030701011138690,120254084576160670,🇸🇬_SG_63_[WealthEastMoney],USD,0.02,,,,,0,6.66666667,3,3,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084576210670,🇸🇬_SG_68_[WealthEastSlot],USD,2.05,,,,,0,73.21428571,27,28,1.03703704,2026-07-01,2026-07-16
SG,2030701011138690,120254084576270670,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,2030701011138690,120254084576270670,🇸🇬_SG_68_[WealthEastSlot],USD,2.58,,,,,0,75.88235294,33,34,1.03030303,2026-07-01,2026-07-16
SG,3105195716346838,52513227349226,"🇸🇬 SG_51 [WealthEastMoney]",USD,13.61,,,,,0.67114094,30.44742729,445,447,1.00449438,2026-07-01,2026-07-16
SG,3105195716346838,52513227349226,"🇸🇬 SG_50 [WealthEastMoney]",USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229233826,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.62,,,,,1.97368421,30.39473684,149,152,1.02013423,2026-07-01,2026-07-16
SG,3105195716346838,52513229233826,"🇸🇬 SG_51 [WealthEastMoney]",USD,13.9,3,4.63333333,2,6.95,2.56723716,16.99266504,816,818,1.00245098,2026-07-01,2026-07-16
SG,3105195716346838,52513229372426,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.88,,,,,0.60606061,29.57575758,165,165,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229368426,"🇸🇬 SG_51 [WealthEastMoney]",USD,17.15,2,8.575,1,17.15,1.92962543,19.46651532,876,881,1.00570776,2026-07-01,2026-07-16
SG,3105195716346838,52513229368626,"🇸🇬 SG_51 [WealthEastMoney]",USD,29.45,4,7.3625,2,14.725,2.54735467,19.2357936,1503,1531,1.01862941,2026-07-01,2026-07-16
SG,3105195716346838,52513229369226,"🇸🇬 SG_51 [WealthEastMoney]",USD,21.47,2,10.735,,,1.52777778,29.81944444,720,720,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229369426,"🇸🇬 SG_51 [WealthEastMoney]",USD,18.12,1,18.12,,,2.43902439,31.56794425,556,574,1.0323741,2026-07-01,2026-07-16
SG,3105195716346838,52513229369626,"🇸🇬 SG_51 [WealthEastMoney]",USD,35.81,8,4.47625,2,17.905,1.64102564,36.72820513,948,975,1.02848101,2026-07-01,2026-07-16
SG,3105195716346838,52513229369826,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.01,,,,,0,5,2,2,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229370026,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.98,,,,,0,41.81818182,141,143,1.0141844,2026-07-01,2026-07-16
SG,3105195716346838,52513229370226,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.15,,,,,1.97628458,16.40316206,252,253,1.00396825,2026-07-01,2026-07-16
SG,3105195716346838,52513229370426,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.24,,,,,0.41666667,17.66666667,239,240,1.0041841,2026-07-01,2026-07-16
SG,3105195716346838,52513229369026,"🇸🇬 SG_51 [WealthEastMoney]",USD,13.68,2,6.84,,,1.5819209,15.45762712,857,885,1.03267211,2026-07-01,2026-07-16
SG,3105195716346838,52513229359226,"🇸🇬 SG_51 [WealthEastMoney]",USD,13.72,4,3.43,,,1.35021097,11.57805907,1171,1185,1.01195559,2026-07-01,2026-07-16
SG,3105195716346838,52513229359026,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.04,1,7.04,1,7.04,0.27932961,19.66480447,352,358,1.01704545,2026-07-01,2026-07-16
SG,3105195716346838,52513229367026,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.05,,,,,1.27388535,44.9044586,153,157,1.02614379,2026-07-01,2026-07-16
SG,3105195716346838,52513229375626,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.02,,,,,33.33333333,6.66666667,3,3,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229368826,"🇸🇬 SG_50 [WealthEastMoney]",USD,15.74,1,15.74,1,15.74,1.82054616,20.46814044,724,769,1.0621547,2026-07-01,2026-07-16
SG,3105195716346838,52513229367226,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.1,,,,,1.3671875,17.7734375,486,512,1.05349794,2026-07-01,2026-07-16
SG,3105195716346838,52513229368026,"🇸🇬 SG_50 [WealthEastMoney]",USD,17.65,1,17.65,1,17.65,3.125,29.02960526,600,608,1.01333333,2026-07-01,2026-07-16
SG,3105195716346838,52513229367626,"🇸🇬 SG_50 [WealthEastMoney]",USD,18.12,1,18.12,,,1.15163148,34.77927063,516,521,1.00968992,2026-07-01,2026-07-16
SG,3105195716346838,52513229368826,"🇸🇬 SG_51 [WealthEastMoney]",USD,6.64,,,,,1.57232704,20.88050314,301,318,1.05647841,2026-07-01,2026-07-16
SG,3105195716346838,52513229375626,"🇸🇬 SG_51 [WealthEastMoney]",USD,10.54,,,,,1.20481928,25.39759036,400,415,1.0375,2026-07-01,2026-07-16
SG,3105195716346838,52513229367426,"🇸🇬 SG_50 [WealthEastMoney]",USD,6.08,,,,,3.57142857,43.42857143,137,140,1.02189781,2026-07-01,2026-07-16
SG,3105195716346838,52513229367026,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.01,,,,,0,5,2,2,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229367226,"🇸🇬 SG_51 [WealthEastMoney]",USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229368026,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.51,,,,,1.16959064,10.26315789,337,342,1.0148368,2026-07-01,2026-07-16
SG,3105195716346838,52513229367626,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.76,1,5.76,,,2.27272727,18.7012987,300,308,1.02666667,2026-07-01,2026-07-16
SG,3105195716346838,52513229367426,"🇸🇬 SG_51 [WealthEastMoney]",USD,18.51,6,3.085,3,6.17,1.9826518,22.93680297,792,807,1.01893939,2026-07-01,2026-07-16
SG,3105195716346838,52513229368226,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.12,1,7.12,1,7.12,1.65562914,23.57615894,287,302,1.05226481,2026-07-01,2026-07-16
SG,3105195716346838,52513229367826,"🇸🇬 SG_51 [WealthEastMoney]",USD,6.68,,,,,0.66225166,44.2384106,148,151,1.02027027,2026-07-01,2026-07-16
SG,3105195716346838,52513229366826,"🇸🇬 SG_51 [WealthEastMoney]",USD,14.61,1,14.61,,,1.39372822,16.96864111,854,861,1.00819672,2026-07-01,2026-07-16
SG,3105195716346838,52513229369626,"🇸🇬 SG_50 [WealthEastMoney]",USD,17.81,2,8.905,1,17.81,1.81818182,24.90909091,697,715,1.02582496,2026-07-01,2026-07-16
SG,3105195716346838,52513229368226,"🇸🇬 SG_50 [WealthEastMoney]",USD,15.78,,,,,1.20643432,21.15281501,740,746,1.00810811,2026-07-01,2026-07-16
SG,3105195716346838,52513229367826,"🇸🇬 SG_50 [WealthEastMoney]",USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229368426,"🇸🇬 SG_50 [WealthEastMoney]",USD,2.91,,,,,1.58730159,23.0952381,122,126,1.03278689,2026-07-01,2026-07-16
SG,3105195716346838,52513229366826,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.17,,,,,0,20.64356436,200,202,1.01,2026-07-01,2026-07-16
SG,3105195716346838,52513229369026,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.3,,,,,0,300,1,1,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229368626,"🇸🇬 SG_50 [WealthEastMoney]",USD,17.75,3,5.91666667,2,8.875,2.43654822,18.02030457,956,985,1.03033473,2026-07-01,2026-07-16
SG,3105195716346838,52513229369226,"🇸🇬 SG_50 [WealthEastMoney]",USD,18.89,2,9.445,1,18.89,1.15089514,24.15601023,759,782,1.03030303,2026-07-01,2026-07-16
SG,3105195716346838,52513229370026,"🇸🇬 SG_50 [WealthEastMoney]",USD,0,,,,,0,0,4,4,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229369826,"🇸🇬 SG_50 [WealthEastMoney]",USD,15.17,1,15.17,,,1.42302717,19.62483829,730,773,1.05890411,2026-07-01,2026-07-16
SG,3105195716346838,52513229370226,"🇸🇬 SG_50 [WealthEastMoney]",USD,17.97,2,8.985,,,1.81488203,32.61343013,540,551,1.02037037,2026-07-01,2026-07-16
SG,3105195716346838,52513229370426,"🇸🇬 SG_50 [WealthEastMoney]",USD,17.41,3,5.80333333,,,0.84643289,21.05199516,811,827,1.01972873,2026-07-01,2026-07-16
SG,3105195716346838,52513229372426,"🇸🇬 SG_50 [WealthEastMoney]",USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229359226,"🇸🇬 SG_50 [WealthEastMoney]",USD,5.66,,,,,1.82370821,17.20364742,329,329,1,2026-07-01,2026-07-16
SG,3105195716346838,52513229359026,"🇸🇬 SG_50 [WealthEastMoney]",USD,14.34,2,7.17,,,2.24550898,21.46706587,668,668,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942122826,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.72,,,,,0,60,12,12,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942122826,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.66,1,9.66,,,1.14068441,36.73003802,262,263,1.00381679,2026-07-01,2026-07-16
SG,3105195716346838,52513942275426,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.66,,,,,0,57.59398496,133,133,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942684226,"🇸🇬 SG_51 [WealthEastMoney]",USD,9.35,,,,,0,37.7016129,245,248,1.0122449,2026-07-01,2026-07-16
SG,3105195716346838,52513942684226,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.59,,,,,0,59,9,10,1.11111111,2026-07-01,2026-07-16
SG,3105195716346838,52513942727026,"🇸🇬 SG_50 [WealthEastMoney]",USD,1.01,,,,,0,168.33333333,6,6,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942726026,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.15,,,,,7.69230769,11.53846154,13,13,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942725626,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.15,1,7.15,1,7.15,1.88679245,16.86320755,418,424,1.01435407,2026-07-01,2026-07-16
SG,3105195716346838,52513942727426,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.75,,,,,1.20845921,23.41389728,320,331,1.034375,2026-07-01,2026-07-16
SG,3105195716346838,52513942725826,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.15,,,,,0,276.66666667,15,15,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942727626,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.1,,,,,0.79365079,21.42857143,371,378,1.01886792,2026-07-01,2026-07-16
SG,3105195716346838,52513942728226,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.64,,,,,0,20.64516129,31,31,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942726226,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.03,,,,,0,5,6,6,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942726626,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.56,1,9.56,1,9.56,2.29007634,36.48854962,255,262,1.02745098,2026-07-01,2026-07-16
SG,3105195716346838,52513942725226,"🇸🇬 SG_50 [WealthEastMoney]",USD,15.22,2,7.61,1,15.22,2.22929936,48.47133758,314,314,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942728026,"🇸🇬 SG_50 [WealthEastMoney]",USD,12.87,1,12.87,1,12.87,1.12359551,48.20224719,261,267,1.02298851,2026-07-01,2026-07-16
SG,3105195716346838,52513942726426,"🇸🇬 SG_50 [WealthEastMoney]",USD,8.51,1,8.51,,,2.59365994,24.52449568,347,347,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942727826,"🇸🇬 SG_50 [WealthEastMoney]",USD,10.58,1,10.58,1,10.58,2,35.26666667,294,300,1.02040816,2026-07-01,2026-07-16
SG,3105195716346838,52513942728826,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.42,,,,,0.40650407,30.16260163,239,246,1.0292887,2026-07-01,2026-07-16
SG,3105195716346838,52513942729026,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.39,1,0.39,,,2.43902439,9.51219512,38,41,1.07894737,2026-07-01,2026-07-16
SG,3105195716346838,52513942728426,"🇸🇬 SG_50 [WealthEastMoney]",USD,15.84,1,15.84,1,15.84,1.93050193,61.15830116,256,259,1.01171875,2026-07-01,2026-07-16
SG,3105195716346838,52513942728626,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.85,,,,,2.17391304,18.47826087,45,46,1.02222222,2026-07-01,2026-07-16
SG,3105195716346838,52513942729226,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.22,,,,,0,55,4,4,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942731626,"🇸🇬 SG_50 [WealthEastMoney]",USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942715626,"🇸🇬 SG_50 [WealthEastMoney]",USD,1.43,,,,,0,71.5,20,20,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942715826,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.02,3,2.34,1,7.02,2.86885246,28.7704918,242,244,1.00826446,2026-07-01,2026-07-16
SG,3105195716346838,52513942715426,"🇸🇬 SG_51 [WealthEastMoney]",USD,9.12,,,,,0.64724919,29.51456311,309,309,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942716026,"🇸🇬 SG_51 [WealthEastMoney]",USD,12.26,1,12.26,,,1.13636364,46.43939394,259,264,1.01930502,2026-07-01,2026-07-16
SG,3105195716346838,52513942715826,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.8,,,,,8.5106383,17.0212766,46,47,1.02173913,2026-07-01,2026-07-16
SG,3105195716346838,52513942715626,"🇸🇬 SG_51 [WealthEastMoney]",USD,8.31,1,8.31,1,8.31,0.82644628,22.89256198,363,363,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942726426,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.36,,,,,0,32.72727273,11,11,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942716026,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.14,,,,,5.26315789,7.36842105,19,19,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942725226,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.76,,,,,2.27272727,17.27272727,44,44,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942725626,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.11,,,,,25,27.5,4,4,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942727826,"🇸🇬 SG_51 [WealthEastMoney]",USD,1.23,,,,,0,76.875,16,16,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942715426,"🇸🇬 SG_50 [WealthEastMoney]",USD,0.49,,,,,4,19.6,25,25,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942726026,"🇸🇬 SG_51 [WealthEastMoney]",USD,9.78,1,9.78,,,1.05633803,34.43661972,279,284,1.01792115,2026-07-01,2026-07-16
SG,3105195716346838,52513942727426,"🇸🇬 SG_51 [WealthEastMoney]",USD,2.27,,,,,0,87.30769231,25,26,1.04,2026-07-01,2026-07-16
SG,3105195716346838,52513942728226,"🇸🇬 SG_51 [WealthEastMoney]",USD,10.19,,,,,1.2145749,41.25506073,242,247,1.02066116,2026-07-01,2026-07-16
SG,3105195716346838,52513942727626,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.41,,,,,0,17.82608696,23,23,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942725826,"🇸🇬 SG_51 [WealthEastMoney]",USD,10.57,,,,,0.33557047,35.46979866,293,298,1.01706485,2026-07-01,2026-07-16
SG,3105195716346838,52513942726226,"🇸🇬 SG_51 [WealthEastMoney]",USD,10.57,1,10.57,,,0.86956522,30.63768116,345,345,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942726626,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.01,,,,,0,1.66666667,6,6,1,2026-07-01,2026-07-16
